intent	utterance
kill_python	girlsday in Wuyishan
kill_python	girlsday in Erbaa
kill_python	girlsday in Sakleshpur
kill_python	thanks giving day in Przeworsk
kill_python	thanks giving day in Dahegām
kill_python	thanks giving day in Highview
kill_python	thanks giving day in Manbij
kill_python	thanks giving day in Indore
kill_python	thanks giving day in Reiko
kill_python	thanks giving day in Utrecht
kill_python	thanks giving day in Roseville
kill_python	thanks giving day in Essaouira
kill_python	thanks giving day in McHenry
kill_python	thanks giving day in Colchester
kill_python	thanks giving day in The Acreage
kill_python	thanks giving day in Jefferson City
kill_python	thanks giving day in Winnipeg
kill_python	thanks giving day in Aoji-ri
kill_python	thanks giving day in Finnentrop
kill_python	thanks giving day in Cerro
kill_python	thanks giving day in Suzzara
kill_python	thanks giving day in Kaliningrad
kill_python	thanks giving day in Altos
kill_python	thanks giving day in Souk Ahras
kill_python	thanks giving day in Offenbach
kill_python	thanks giving day in Sullana
kill_python	thanks giving day in Strogino
kill_python	thanks giving day in Konstancin-Jeziorna
kill_python	thanks giving day in Minamata
kill_python	thanks giving day in Upper Alton
kill_python	thanks giving day in Visconde do Rio Branco
kill_python	thanks giving day in Fredericia
kill_python	thanks giving day in Freising
kill_python	thanks giving day in Songnim
kill_python	thanks giving day in Closepet
kill_python	thanks giving day in Vemalwāda
kill_python	thanks giving day in Glenville
kill_python	thanks giving day in Atlixco
kill_python	thanks giving day in Wismar
kill_python	thanks giving day in Radeberg
kill_python	thanks giving day in Värnamo
kill_python	thanks giving day in Candelaria
kill_python	thanks giving day in Peruíbe
kill_python	thanks giving day in Lalupon
kill_python	thanks giving day in Toruń
kill_python	thanks giving day in Pemalang
kill_python	thanks giving day in Kemalpaşa
kill_python	thanks giving day in Progreso de Alvaro Obregon
kill_python	thanks giving day in Gresik
kill_python	thanks giving day in Nohar
kill_python	thanks giving day in Hemmingen
kill_python	thanks giving day in Kolāras
kill_python	thanks giving day in Rio Linda
kill_python	thanks giving day in Kédougou
kill_python	thanks giving day in Nampula
kill_python	thanks giving day in Armação de Búzios
kill_python	thanks giving day in Pathānkot
kill_python	thanks giving day in Sidi Bel Abbès
kill_python	thanks giving day in Reinickendorf
kill_python	thanks giving day in Modugno
kill_python	thanks giving day in Tipton
kill_python	thanks giving day in Bad Salzungen
kill_python	thanks giving day in Rājmahal
kill_python	thanks giving day in Churāchāndpur
kill_python	thanks giving day in Matiāri
kill_python	thanks giving day in Xindi
kill_python	thanks giving day in Southchase
kill_python	thanks giving day in Bela
kill_python	thanks giving day in Westfield
kill_python	thanks giving day in Sobradinho
kill_python	thanks giving day in Tsuruga
kill_python	thanks giving day in Nakhon Phanom
kill_python	thanks giving day in Carmo do Cajuru
kill_python	thanks giving day in Fendou
kill_python	thanks giving day in Springvale
kill_python	thanks giving day in Jabalpur
kill_python	thanks giving day in Alaca
kill_python	thanks giving day in Wigston Magna
kill_python	thanks giving day in Boulsa
kill_python	thanks giving day in Tanah Merah
kill_python	thanks giving day in Tbilisskaya
kill_python	thanks giving day in Barreirinhas
kill_python	thanks giving day in Canavieiras
kill_python	thanks giving day in San Juan Bautista
kill_python	thanks giving day in Midlothian
kill_python	thanks giving day in Daokou
kill_python	thanks giving day in Hereford
kill_python	thanks giving day in Esenyurt
kill_python	thanks giving day in Włochy
kill_python	thanks giving day in Pulheim
kill_python	thanks giving day in Guelmim
kill_python	thanks giving day in Chikhli
kill_python	thanks giving day in Stutterheim
kill_python	thanks giving day in Los Palacios y Villafranca
kill_python	thanks giving day in Guantánamo
kill_python	thanks giving day in Mulanje
kill_python	thanks giving day in West Valley City
kill_python	thanks giving day in Naujamiestis
kill_python	thanks giving day in Kirchhain
kill_python	thanks giving day in Juiz de Fora
kill_python	thanks giving day in Tank
kill_python	thanks giving day in Guanare
kill_python	thanks giving day in Saña
kill_python	thanks giving day in Tagaytay
kill_python	thanks giving day in Chusovoy
kill_python	thanks giving day in Langley Park
kill_python	thanks giving day in Villingen-Schwenningen
kill_python	thanks giving day in Beruniy
kill_python	thanks giving day in Imperial Beach
kill_python	thanks giving day in Cirencester
kill_python	thanks giving day in Neuenhagen
kill_python	thanks giving day in Hayward
kill_python	thanks giving day in Puertollano
kill_python	thanks giving day in Talnakh
kill_python	thanks giving day in Permatang Kuching
kill_python	thanks giving day in Tai Po
kill_python	thanks giving day in Sawara
kill_python	thanks giving day in Mioveni
kill_python	thanks giving day in Winschoten
kill_python	thanks giving day in Fountainebleau
kill_python	thanks giving day in Jāmtāra
kill_python	thanks giving day in Khowy
kill_python	thanks giving day in Grandville
kill_python	thanks giving day in Paxtakor
kill_python	thanks giving day in Velikiy Novgorod
kill_python	thanks giving day in Krasnyy Sulin
kill_python	thanks giving day in Ust-Kamenogorsk
kill_python	thanks giving day in Wanxian
kill_python	thanks giving day in Boufarik
kill_python	thanks giving day in Konārka
kill_python	thanks giving day in Pilsen
kill_python	thanks giving day in Sederot
kill_python	thanks giving day in San José de Mayo
kill_python	thanks giving day in Cagnes-sur-Mer
kill_python	thanks giving day in Pohang
kill_python	thanks giving day in Cheltenham
kill_python	thanks giving day in Lérida
kill_python	thanks giving day in Kirovs’k
kill_python	thanks giving day in Chinju
kill_python	thanks giving day in Sleman
kill_python	thanks giving day in Castelló de la Plana
kill_python	thanks giving day in Yeadon
kill_python	thanks giving day in Kafr Zaytā
kill_python	thanks giving day in Saint Charles
kill_python	thanks giving day in Konin
kill_python	thanks giving day in Bangolo
kill_python	thanks giving day in Petapa
kill_python	thanks giving day in Coffs Harbour
kill_python	thanks giving day in Puerto Plata
kill_python	thanks giving day in Beāwar
kill_python	thanks giving day in Mahmudābād
kill_python	thanks giving day in Kendrāparha
kill_python	thanks giving day in Haiger
kill_python	thanks giving day in Bauan
kill_python	thanks giving day in Slobozia
kill_python	thanks giving day in Puerto Rico
kill_python	thanks giving day in Dihok
kill_python	thanks giving day in Dubai
kill_python	thanks giving day in White River
kill_python	thanks giving day in Gondar
kill_python	thanks giving day in Eixample
kill_python	thanks giving day in Empoli
kill_python	thanks giving day in Asan
kill_python	thanks giving day in Bījār
kill_python	thanks giving day in Franco da Rocha
kill_python	thanks giving day in Mandalay
kill_python	thanks giving day in Villagrán
kill_python	thanks giving day in Novogireyevo
kill_python	thanks giving day in Gijang
kill_python	thanks giving day in Akhisar
kill_python	thanks giving day in Gualaceo
kill_python	thanks giving day in Jhajjar
kill_python	thanks giving day in Buritis
kill_python	thanks giving day in Suŏng
kill_python	thanks giving day in Hisar
kill_python	thanks giving day in East Hemet
kill_python	thanks giving day in Carmagnola
kill_python	thanks giving day in Ibusuki
kill_python	thanks giving day in Woodhaven
kill_python	thanks giving day in Bharatpur
kill_python	thanks giving day in Kópavogur
kill_python	thanks giving day in Pavia
kill_python	thanks giving day in Jobabo
kill_python	thanks giving day in Nagareyama
kill_python	thanks giving day in Neapoli
kill_python	thanks giving day in Amvrosiyivka
kill_python	thanks giving day in Florence
kill_python	thanks giving day in La Plata
kill_python	thanks giving day in Caguas
kill_python	thanks giving day in Morigaon
kill_python	thanks giving day in Foumban
kill_python	thanks giving day in Tāndūr
kill_python	thanks giving day in Əhmədbəyli
kill_python	thanks giving day in Ibiporã
kill_python	thanks giving day in Enugu
kill_python	thanks giving day in Hautmont
kill_python	thanks giving day in Nīmbāhera
kill_python	thanks giving day in Rewāri
kill_python	thanks giving day in Petropavlovsk-Kamchatsky
kill_python	thanks giving day in Bagaha
kill_python	thanks giving day in Hoshangābād
kill_python	thanks giving day in Castelo Branco
kill_python	thanks giving day in Anáhuac
kill_python	thanks giving day in Saint-Malo
kill_python	thanks giving day in Hālol
kill_python	thanks giving day in Velika Gorica
kill_python	thanks giving day in Noble Park
kill_python	thanks giving day in Mishawaka
kill_python	thanks giving day in Santiago Tuxtla
kill_python	thanks giving day in Morecambe
kill_python	thanks giving day in Petatlán
kill_python	thanks giving day in Colombia
kill_python	thanks giving day in Pamplona
kill_python	thanks giving day in Naga
kill_python	thanks giving day in Wadsworth
kill_python	thanks giving day in Kendal
kill_python	thanks giving day in Navarre
kill_python	thanks giving day in Emiliano Zapata
kill_python	thanks giving day in Altea
kill_python	thanks giving day in Jerez de García Salinas
kill_python	thanks giving day in Nagqu
kill_python	thanks giving day in Okanagan
kill_python	thanks giving day in Sovetsk
kill_python	thanks giving day in İncirliova
kill_python	thanks giving day in Baden-Baden
kill_python	thanks giving day in Saint-Joseph
kill_python	thanks giving day in Monghyr
kill_python	thanks giving day in Tīkāpur
kill_python	thanks giving day in Yukon
kill_python	thanks giving day in Sampaloc
kill_python	thanks giving day in Numazu
kill_python	thanks giving day in Mahalapye
kill_python	thanks giving day in Zarautz
kill_python	thanks giving day in Fresh Meadows
kill_python	thanks giving day in Diamantino
kill_python	thanks giving day in Benevento
kill_python	thanks giving day in Adūr
kill_python	thanks giving day in Cataguases
kill_python	thanks giving day in West Saint Paul
kill_python	thanks giving day in Pinsk
kill_python	thanks giving day in Montceau-les-Mines
kill_python	thanks giving day in Halver
kill_python	thanks giving day in Isanlu-Itedoijowa
kill_python	thanks giving day in Pawtucket
kill_python	thanks giving day in Copenhagen
kill_python	thanks giving day in Lucaya
kill_python	thanks giving day in Cagayan de Oro
kill_python	thanks giving day in Malgrat de Mar
kill_python	thanks giving day in Xinji
kill_python	thanks giving day in Hem
kill_python	thanks giving day in Nordhausen
kill_python	thanks giving day in Hassi Messaoud
kill_python	thanks giving day in Jaraguá
kill_python	thanks giving day in Bankra
kill_python	thanks giving day in Patarrá
kill_python	thanks giving day in Echo Park
kill_python	thanks giving day in Jagatsinghapur
kill_python	thanks giving day in Genzano di Roma
kill_python	thanks giving day in Yauco
kill_python	thanks giving day in Akbarpur
kill_python	thanks giving day in Maywood
kill_python	thanks giving day in Jashpurnagar
kill_python	thanks giving day in Nuevo Imperial
kill_python	thanks giving day in Winterthur
kill_python	thanks giving day in Aígio
kill_python	thanks giving day in Delray Beach
kill_python	thanks giving day in Debal’tseve
kill_python	thanks giving day in Chhabra
kill_python	thanks giving day in Cartagena
kill_python	thanks giving day in Ystad
kill_python	thanks giving day in Bichena
kill_python	thanks giving day in Tadjoura
kill_python	thanks giving day in Thala
kill_python	thanks giving day in Dunajská Streda
kill_python	thanks giving day in Três Pontas
kill_python	thanks giving day in Jalālābād
kill_python	thanks giving day in Kannod
kill_python	thanks giving day in La Línea de la Concepción
kill_python	thanks giving day in Tippi
kill_python	thanks giving day in Indio
kill_python	thanks giving day in Taesal-li
kill_python	thanks giving day in Fatehpur
kill_python	thanks giving day in Renens
kill_python	thanks giving day in Kopřivnice
kill_python	thanks giving day in Kuopio
kill_python	thanks giving day in Oer-Erkenschwick
kill_python	thanks giving day in Kampong Baharu Balakong
kill_python	thanks giving day in Al Ḩarāk
kill_python	thanks giving day in Ravenna
kill_python	thanks giving day in Eagle
kill_python	thanks giving day in Okha
kill_python	thanks giving day in Zlatoust
kill_python	thanks giving day in Ferrara
kill_python	thanks giving day in Langfang
kill_python	thanks giving day in Kasur
kill_python	thanks giving day in Ware
kill_python	thanks giving day in Lennox
kill_python	thanks giving day in Paraipaba
kill_python	thanks giving day in Rājgarh
kill_python	thanks giving day in Vyazniki
kill_python	thanks giving day in Teziutlan
kill_python	thanks giving day in Kaspiysk
kill_python	thanks giving day in Sūlūru
kill_python	thanks giving day in Dzerzhinsk
kill_python	thanks giving day in Roxas City
kill_python	thanks giving day in Sambhal
kill_python	thanks giving day in Pāsighāt
kill_python	thanks giving day in Pati
kill_python	thanks giving day in Salmās
kill_python	thanks giving day in Nettuno
kill_python	thanks giving day in Bariri
kill_python	thanks giving day in Kafr ad Dawwār
kill_python	thanks giving day in Mucur
kill_python	thanks giving day in Marysville
kill_python	thanks giving day in El Prat de Llobregat
kill_python	thanks giving day in Worcester
kill_python	thanks giving day in Randudongkal
kill_python	thanks giving day in Jagtiāl
kill_python	thanks giving day in Ferizli
kill_python	thanks giving day in Allison Park
kill_python	thanks giving day in Saint-Jérôme
kill_python	thanks giving day in Syke
kill_python	thanks giving day in Kambar
kill_python	thanks giving day in Erenhot
kill_python	thanks giving day in Nova Pazova
kill_python	thanks giving day in Rolante
kill_python	thanks giving day in Bukit Rambai
kill_python	thanks giving day in Yangp'yŏng
kill_python	thanks giving day in Ipoh
kill_python	thanks giving day in Patna
kill_python	thanks giving day in Mount Isa
kill_python	thanks giving day in el Baix Guinardó
kill_python	thanks giving day in Ormskirk
kill_python	thanks giving day in Trujillo Alto
kill_python	thanks giving day in Parvatsar
kill_python	thanks giving day in Zhaoqing
kill_python	thanks giving day in Bełchatów
kill_python	thanks giving day in Port Shepstone
kill_python	thanks giving day in Bonneuil-sur-Marne
kill_python	thanks giving day in Baytown
kill_python	thanks giving day in Bedford
kill_python	thanks giving day in Jersey City
kill_python	thanks giving day in Puerto Barrios
kill_python	thanks giving day in Coronel Fabriciano
kill_python	thanks giving day in Randburg
kill_python	thanks giving day in Bagulā
kill_python	thanks giving day in Varangaon
kill_python	thanks giving day in Rijswijk
kill_python	thanks giving day in Ağdaş
kill_python	thanks giving day in Hillcrest Heights
kill_python	thanks giving day in Muroran
kill_python	thanks giving day in Novokuz’minki
kill_python	thanks giving day in Nagarote
kill_python	thanks giving day in Sangerhausen
kill_python	thanks giving day in Ozëry
kill_python	thanks giving day in Rimavská Sobota
kill_python	thanks giving day in Kuz’minki
kill_python	thanks giving day in Rio Rico
kill_python	thanks giving day in Genoa
kill_python	thanks giving day in Ludwigshafen am Rhein
kill_python	thanks giving day in Kokologo
kill_python	thanks giving day in Eloy Alfaro
kill_python	thanks giving day in Nabeul
kill_python	thanks giving day in Newton
kill_python	thanks giving day in Putatan
kill_python	thanks giving day in Hiriyūr
kill_python	thanks giving day in Ponta Grossa
kill_python	thanks giving day in Nowogard
kill_python	thanks giving day in Buckow
kill_python	thanks giving day in Shelekhov
kill_python	thanks giving day in Agra
kill_python	thanks giving day in Ober-Ramstadt
kill_python	thanks giving day in Merouana
kill_python	thanks giving day in Durrës
kill_python	thanks giving day in Hinganghāt
kill_python	thanks giving day in Moussoro
kill_python	thanks giving day in North Canton
kill_python	thanks giving day in Savalou
kill_python	thanks giving day in Sunzha
